name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;252;0;622;3071;990;3071;990;0
header;148;124;148;157;1772;157;1772;124
A;945;193;945;221;967;221;967;193
A;447;244;447;259;455;259;455;244
B;951;864;951;896;972;896;972;864
B;418;1117;418;1133;427;1133;427;1117
C;953;1536;953;1564;975;1564;975;1536
A;877;1581;877;1597;885;1597;885;1581
B;653;1945;653;1961;662;1961;662;1945
D;955;2219;955;2245;977;2245;977;2219
B;590;2313;590;2329;599;2329;599;2313
B;818;2450;818;2465;826;2465;826;2450
A;694;2680;694;2694;702;2694;702;2680
B;928;2772;928;2787;936;2787;936;2772
B;783;2817;783;2832;791;2832;791;2817
