name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;360;0;521;3075;981;3075;1004;0
header;205;172;205;203;1842;203;1842;172
A;651;460;651;460;651;460;651;460
B;853;521;853;537;862;537;862;521
B;958;650;958;676;982;676;982;650
C;435;890;435;910;450;910;450;890
A;652;1096;652;1097;654;1097;654;1096
B;484;1274;484;1293;498;1293;498;1274
B;861;1788;861;1803;870;1803;870;1788
B;937;1927;937;1942;945;1942;945;1927
B;831;2020;831;2035;839;2035;839;2020
D;887;2295;887;2310;895;2310;895;2295
B;789;2428;789;2453;805;2453;805;2428
