name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;855;0;855;3067;1692;3067;1692;0
header;84;182;84;218;1688;218;1688;182
A;865;247;865;275;887;275;887;247
B;1525;294;1525;309;1549;309;1549;294
B;1061;389;1061;410;1076;410;1076;389
B;1309;474;1309;491;1332;491;1332;474
B;1214;617;1214;637;1230;637;1230;617
B;1050;701;1050;717;1073;717;1073;701
B;872;919;872;948;893;948;893;919
B;1449;998;1449;1014;1471;1014;1471;998
B;1441;1034;1441;1050;1464;1050;1464;1034
C;1377;1035;1377;1062;1402;1062;1402;1035
B;1201;1070;1201;1086;1224;1086;1224;1070
A;1683;1151;1683;1155;1690;1155;1690;1151
A;1615;1181;1615;1196;1623;1196;1623;1181
B;1679;1355;1679;1371;1688;1371;1688;1355
C;870;1564;870;1592;890;1592;890;1564
B;1381;1636;1381;1653;1390;1653;1390;1636
A;1494;1845;1494;1861;1503;1861;1503;1845
D;1163;1883;1163;1899;1172;1899;1172;1883
B;1263;1918;1263;1933;1271;1933;1271;1918
B;1405;2126;1405;2142;1414;2142;1414;2126
D;1408;2161;1408;2178;1417;2178;1417;2161
A;908;2189;908;2215;925;2215;925;2189
B;1357;2195;1357;2215;1375;2215;1375;2195
A;1529;2196;1529;2212;1538;2212;1538;2196
D;870;2239;870;2269;896;2269;896;2239
D;1055;2265;1055;2280;1063;2280;1063;2265
A;1442;2267;1442;2282;1450;2282;1450;2267
B;1677;2439;1677;2457;1691;2457;1691;2439
A;1191;2619;1191;2634;1199;2634;1199;2619
D;1536;2651;1536;2667;1545;2667;1545;2651
B;1039;2736;1039;2748;1047;2748;1047;2736
B;1327;2828;1327;2844;1336;2844;1336;2828
A;1503;2862;1503;2878;1511;2878;1511;2862
A;860;2958;860;2958;860;2958;860;2958
